fare_id,route_id,origin_id,destination_id,contains_id
Ocasional_9.9,48,13,1,
Ocasional_9.9,48,14,1,
Ocasional_9.9,27,1,13,
Ocasional_9.9,27,1,14,
Ocasional_9.9,27,13,1,
Ocasional_9.9,27,14,1,
Ocasional_9.9,28,1,13,
Ocasional_9.9,28,1,14,
Ocasional_9.9,28,13,1,
Ocasional_9.9,28,14,1,
Ocasional_9.9,29,1,13,
Ocasional_9.9,29,1,14,
Ocasional_9.9,29,13,1,
Ocasional_9.9,29,14,1,
Ocasional_9.9,30,1,13,
Ocasional_9.9,30,1,14,
Ocasional_9.9,30,13,1,
Ocasional_9.9,30,14,1,
Ocasional_9.9,31,1,13,
Ocasional_9.9,31,1,14,
Ocasional_9.9,31,13,1,
Ocasional_9.9,31,14,1,
Ocasional_9.9,10,1,13,
Ocasional_9.9,10,1,14,
Ocasional_9.9,10,13,1,
Ocasional_9.9,10,14,1,
Ocasional_9.9,11,1,13,
Ocasional_9.9,11,1,14,
Ocasional_9.9,11,13,1,
Ocasional_9.9,11,14,1,
Ocasional_9.9,12,1,13,
Ocasional_9.9,12,1,14,
Ocasional_9.9,12,13,1,
Ocasional_9.9,12,14,1,
Ocasional_9.9,13,1,13,
Ocasional_9.9,13,1,14,
Ocasional_9.9,13,13,1,
Ocasional_9.9,13,14,1,
Ocasional_9.9,14,1,13,
Ocasional_9.9,14,1,14,
Ocasional_9.9,14,13,1,
Ocasional_9.9,14,14,1,
Ocasional_9.9,1,1,13,
Ocasional_9.9,1,1,14,
Ocasional_9.9,1,13,1,
Ocasional_9.9,1,14,1,
Ocasional_9.9,2,1,13,
Ocasional_9.9,2,1,14,
Ocasional_9.9,2,13,1,
Ocasional_9.9,2,14,1,
Ocasional_9.9,5,1,13,
Ocasional_9.9,5,1,14,
Ocasional_9.9,5,13,1,
Ocasional_9.9,5,14,1,
Ocasional_9.9,6,1,13,
Ocasional_9.9,6,1,14,
Ocasional_9.9,6,13,1,
Ocasional_9.9,6,14,1,
Ocasional_9.9,7,1,13,
Ocasional_9.9,7,1,14,
Ocasional_9.9,7,13,1,
Ocasional_9.9,7,14,1,
Ocasional_9.9,9,1,13,
Ocasional_9.9,9,1,14,
Ocasional_9.9,9,13,1,
Ocasional_9.9,9,14,1,
Ocasional_9.9,40,1,13,
Ocasional_9.9,40,1,14,
Ocasional_9.9,40,13,1,
Ocasional_9.9,40,14,1,
Ocasional_9.9,41,1,13,
Ocasional_9.9,41,1,14,
Ocasional_9.9,41,13,1,
Ocasional_9.9,41,14,1,
Ocasional_9.9,20,1,13,
Ocasional_9.9,20,1,14,
Ocasional_9.9,20,13,1,
Ocasional_9.9,20,14,1,
Ocasional_9.9,42,1,13,
Ocasional_9.9,42,1,14,
Ocasional_9.9,42,13,1,
Ocasional_9.9,42,14,1,
Ocasional_9.9,64,1,13,
Ocasional_9.9,64,1,14,
Ocasional_9.9,64,13,1,
Ocasional_9.9,64,14,1,
Ocasional_9.9,21,1,13,
Ocasional_9.9,21,1,14,
Ocasional_9.9,21,13,1,
Ocasional_9.9,21,14,1,
Ocasional_9.9,43,1,13,
Ocasional_9.9,43,1,14,
Ocasional_9.9,43,13,1,
Ocasional_9.9,43,14,1,
