route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
7180104307AV008,2024-07-162024-12-07341431,3414312024-07-16,,34143,,,,1                                                                                                                                                                                                                                                                                       
2210031412AV008,2024-07-162024-07-21341451,3414512024-07-16,,34145,,,,2                                                                                                                                                                                                                                                                                       
2210031412AV008,2024-07-222024-09-30341451,3414512024-07-22,,34145,,,,2                                                                                                                                                                                                                                                                                       
1700010600AV008,2024-07-162024-07-21341491,3414912024-07-16,,34149,,,,1                                                                                                                                                                                                                                                                                       
7180104307AV008,2024-07-162024-09-10341531,3415312024-07-16,,34153,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2024-07-162024-12-07341631,3416312024-07-16,,34163,,,,1                                                                                                                                                                                                                                                                                       
1700010600AV008,2024-07-162024-12-07341711,3417112024-07-16,,34171,,,,1                                                                                                                                                                                                                                                                                       
2210031412AV008,2024-07-162024-07-21341751,3417512024-07-16,,34175,,,,2                                                                                                                                                                                                                                                                                       
2210031412AV008,2024-07-222024-09-30341751,3417512024-07-22,,34175,,,,2                                                                                                                                                                                                                                                                                       
1060017000AV008,2024-07-162024-09-30341761,3417612024-07-16,,34176,,,,2                                                                                                                                                                                                                                                                                       
1060017000AV008,2024-07-162024-07-21341781,3417812024-07-16,,34178,,,,1                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-07-162024-07-21341791,3417912024-07-16,,34179,,,,1                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-07-222024-08-14341791,3417912024-07-22,,34179,,,,1                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-08-162024-09-30341791,3417912024-08-16,,34179,,,,1                                                                                                                                                                                                                                                                                       
0321603213AV008,2024-07-162024-09-30341811,3418112024-07-16,,34181,,,,1                                                                                                                                                                                                                                                                                       
0430771801AV008,2024-07-162024-09-10341821,3418212024-07-16,,34182,,,,1                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-07-162024-07-21341861,3418612024-07-16,,34186,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-07-222024-12-07341861,3418612024-07-22,,34186,,,,2                                                                                                                                                                                                                                                                                       
7180104307AV008,2024-07-162024-12-07341911,3419112024-07-16,,34191,,,,1                                                                                                                                                                                                                                                                                       
0430771801AV008,2024-07-162024-12-07341921,3419212024-07-16,,34192,,,,1                                                                                                                                                                                                                                                                                       
3141222100AV008,2024-07-162024-07-21342041,3420412024-07-16,,34204,,,,2                                                                                                                                                                                                                                                                                       
3141222100AV008,2024-07-222024-09-30342041,3420412024-07-22,,34204,,,,2                                                                                                                                                                                                                                                                                       
1700010600AV008,2024-07-162024-12-07342091,3420912024-07-16,,34209,,,,1                                                                                                                                                                                                                                                                                       
0321303216AV008,2024-07-162024-12-07342101,3421012024-07-16,,34210,,,,1                                                                                                                                                                                                                                                                                       
0321603213AV008,2024-07-162024-09-30342151,3421512024-07-16,,34215,,,,1                                                                                                                                                                                                                                                                                       
0321603213AV008,2024-10-012024-12-07342151,3421512024-10-01,,34215,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2024-07-162024-12-07342621,3426212024-07-16,,34262,,,,1                                                                                                                                                                                                                                                                                       
0430771801AV008,2024-07-162024-09-22342921,3429212024-07-16,,34292,,,,1                                                                                                                                                                                                                                                                                       
0321603213AV008,2024-07-162024-07-21343011,3430112024-07-16,,34301,,,,1                                                                                                                                                                                                                                                                                       
0321603213AV008,2024-07-222024-12-07343011,3430112024-07-22,,34301,,,,1                                                                                                                                                                                                                                                                                       
0430771801AV008,2024-07-222024-12-07343021,3430212024-07-22,,34302,,,,1                                                                                                                                                                                                                                                                                       
7180104307AV008,2024-07-222024-12-07343091,3430912024-07-22,,34309,,,,1                                                                                                                                                                                                                                                                                       
1060017000AV008,2024-07-222024-09-30343101,3431012024-07-22,,34310,,,,1                                                                                                                                                                                                                                                                                       
1060017000AV008,2024-07-162024-07-21343661,3436612024-07-16,,34366,,,,2                                                                                                                                                                                                                                                                                       
1060017000AV008,2024-07-222024-09-30343661,3436612024-07-22,,34366,,,,2                                                                                                                                                                                                                                                                                       
1060017000AV008,2024-10-012024-12-07343661,3436612024-10-01,,34366,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2024-07-162024-09-22343941,3439412024-07-16,,34394,,,,1                                                                                                                                                                                                                                                                                       
7840071801AV008,2024-07-162024-12-07344331,3443312024-07-16,,34433,,,,2                                                                                                                                                                                                                                                                                       
7840071801AV008,2024-12-082024-12-14344331,3443312024-12-08,,34433,,,,2                                                                                                                                                                                                                                                                                       
6091161200VRD,2024-07-162024-12-07344421,3444212024-07-16,,34442,,,,2                                                                                                                                                                                                                                                                                         
7180104307AV008,2024-07-162024-09-10346091,3460912024-07-16,,34609,,,,1                                                                                                                                                                                                                                                                                       
3141222100AV008,2024-07-162024-09-21346251,3462512024-07-16,,34625,,,,2                                                                                                                                                                                                                                                                                       
3141222100AV008,2024-09-222024-09-22346251,3462512024-09-22,,34625,,,,2                                                                                                                                                                                                                                                                                       
3141222100AV008,2024-09-232024-09-30346251,3462512024-09-23,,34625,,,,2                                                                                                                                                                                                                                                                                       
2210031412AV008,2024-07-162024-07-26346261,3462612024-07-16,,34626,,,,2                                                                                                                                                                                                                                                                                       
2210031412AV008,2024-07-272024-07-27346261,3462612024-07-27,,34626,,,,2                                                                                                                                                                                                                                                                                       
2210031412AV008,2024-07-282024-08-16346261,3462612024-07-28,,34626,,,,2                                                                                                                                                                                                                                                                                       
2210031412AV008,2024-08-172024-08-17346261,3462612024-08-17,,34626,,,,2                                                                                                                                                                                                                                                                                       
2210031412AV008,2024-08-182024-09-20346261,3462612024-08-18,,34626,,,,2                                                                                                                                                                                                                                                                                       
2210031412AV008,2024-09-212024-09-21346261,3462612024-09-21,,34626,,,,2                                                                                                                                                                                                                                                                                       
2210031412AV008,2024-09-222024-09-30346261,3462612024-09-22,,34626,,,,2                                                                                                                                                                                                                                                                                       
7840071801AV008,2024-07-162024-12-07346311,3463112024-07-16,,34631,,,,2                                                                                                                                                                                                                                                                                       
7840071801AV008,2024-12-082024-12-14346311,3463112024-12-08,,34631,,,,2                                                                                                                                                                                                                                                                                       
7180178400AV008,2024-07-162024-12-07346321,3463212024-07-16,,34632,,,,2                                                                                                                                                                                                                                                                                       
7180178400AV008,2024-12-082024-12-14346321,3463212024-12-08,,34632,,,,2                                                                                                                                                                                                                                                                                       
0430771801AV008,2024-07-162024-12-07346621,3466212024-07-16,,34662,,,,1                                                                                                                                                                                                                                                                                       
7180104307AV008,2024-07-162024-09-22347091,3470912024-07-16,,34709,,,,1                                                                                                                                                                                                                                                                                       
0430771801AV008,2024-07-162024-09-22347121,3471212024-07-16,,34712,,,,1                                                                                                                                                                                                                                                                                       
7180104307AV008,2024-07-162024-09-22347251,3472512024-07-16,,34725,,,,1                                                                                                                                                                                                                                                                                       
0430771801AV008,2024-07-162024-09-22347301,3473012024-07-16,,34730,,,,1                                                                                                                                                                                                                                                                                       
7180104307AV008,2024-07-162024-09-22347371,3473712024-07-16,,34737,,,,1                                                                                                                                                                                                                                                                                       
0430771801AV008,2024-07-162024-09-22347421,3474212024-07-16,,34742,,,,1                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-07-162024-12-07347631,3476312024-07-16,,34763,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-07-162024-12-07347921,3479212024-07-16,,34792,,,,2                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-07-162024-07-21348091,3480912024-07-16,,34809,,,,2                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-07-252024-07-25348091,3480912024-07-25,,34809,,,,2                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-07-262024-08-14348091,3480912024-07-26,,34809,,,,2                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-08-152024-08-15348091,3480912024-08-15,,34809,,,,2                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-08-162024-10-31348091,3480912024-08-16,,34809,,,,2                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-11-012024-11-01348091,3480912024-11-01,,34809,,,,2                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-11-022024-12-05348091,3480912024-11-02,,34809,,,,2                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-12-062024-12-06348091,3480912024-12-06,,34809,,,,2                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-12-072024-12-07348091,3480912024-12-07,,34809,,,,2                                                                                                                                                                                                                                                                                       
7840071801AV008,2024-07-162024-12-07348131,3481312024-07-16,,34813,,,,1                                                                                                                                                                                                                                                                                       
7840071801AV008,2024-07-162024-12-07348231,3482312024-07-16,,34823,,,,1                                                                                                                                                                                                                                                                                       
7180178400AV008,2024-07-162024-07-21348421,3484212024-07-16,,34842,,,,1                                                                                                                                                                                                                                                                                       
7180178400AV008,2024-07-222024-12-07348421,3484212024-07-22,,34842,,,,1                                                                                                                                                                                                                                                                                       
7060004040AV008,2024-07-162024-12-07348531,3485312024-07-16,,34853,,,,1                                                                                                                                                                                                                                                                                       
0404070600AV008,2024-07-162024-12-07348621,3486212024-07-16,,34862,,,,1                                                                                                                                                                                                                                                                                       
6120060911VRD,2024-07-162024-12-07348631,3486312024-07-16,,34863,,,,2                                                                                                                                                                                                                                                                                         
0800417000AV008,2024-07-162024-07-21348681,3486812024-07-16,,34868,,,,1                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-07-222024-07-24348681,3486812024-07-22,,34868,,,,1                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-07-262024-08-14348681,3486812024-07-26,,34868,,,,1                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-08-162024-10-31348681,3486812024-08-16,,34868,,,,1                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-11-022024-12-05348681,3486812024-11-02,,34868,,,,1                                                                                                                                                                                                                                                                                       
0321303216AV008,2024-07-162024-12-07348901,3489012024-07-16,,34890,,,,1                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-07-162024-07-21348981,3489812024-07-16,,34898,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-07-252024-07-25348981,3489812024-07-25,,34898,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-07-262024-08-14348981,3489812024-07-26,,34898,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-08-152024-08-15348981,3489812024-08-15,,34898,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-08-162024-10-31348981,3489812024-08-16,,34898,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-11-012024-11-01348981,3489812024-11-01,,34898,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-11-022024-12-05348981,3489812024-11-02,,34898,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-12-062024-12-06348981,3489812024-12-06,,34898,,,,2                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-12-072024-12-07348981,3489812024-12-07,,34898,,,,2                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-07-162024-07-21348991,3489912024-07-16,,34899,,,,1                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-07-222024-07-24348991,3489912024-07-22,,34899,,,,1                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-07-262024-08-14348991,3489912024-07-26,,34899,,,,1                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-08-162024-10-31348991,3489912024-08-16,,34899,,,,1                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-11-022024-12-05348991,3489912024-11-02,,34899,,,,1                                                                                                                                                                                                                                                                                       
6120060911VRD,2024-07-162024-12-07349031,3490312024-07-16,,34903,,,,2                                                                                                                                                                                                                                                                                         
1700008004AV008,2024-07-162024-07-21349091,3490912024-07-16,,34909,,,,1                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-07-222024-12-07349091,3490912024-07-22,,34909,,,,1                                                                                                                                                                                                                                                                                       
6091161200VRD,2024-07-162024-12-07349121,3491212024-07-16,,34912,,,,2                                                                                                                                                                                                                                                                                         
7060004040AV008,2024-07-162024-12-07349131,3491312024-07-16,,34913,,,,1                                                                                                                                                                                                                                                                                       
0404070600AV008,2024-07-162024-07-21349421,3494212024-07-16,,34942,,,,1                                                                                                                                                                                                                                                                                       
0404070600AV008,2024-07-222024-12-07349421,3494212024-07-22,,34942,,,,1                                                                                                                                                                                                                                                                                       
7060004040AV008,2024-07-162024-12-07349431,3494312024-07-16,,34943,,,,1                                                                                                                                                                                                                                                                                       
0321603213AV008,2024-07-162024-12-07349511,3495112024-07-16,,34951,,,,1                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-07-162024-07-21349581,3495812024-07-16,,34958,,,,1                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-07-222024-12-07349581,3495812024-07-22,,34958,,,,1                                                                                                                                                                                                                                                                                       
0404070600AV008,2024-07-162024-12-07349621,3496212024-07-16,,34962,,,,1                                                                                                                                                                                                                                                                                       
7060004040AV008,2024-07-162024-07-24349631,3496312024-07-16,,34963,,,,1                                                                                                                                                                                                                                                                                       
7060004040AV008,2024-07-252024-07-25349631,3496312024-07-25,,34963,,,,1                                                                                                                                                                                                                                                                                       
7060004040AV008,2024-07-262024-07-31349631,3496312024-07-26,,34963,,,,1                                                                                                                                                                                                                                                                                       
7060004040AV008,2024-08-012024-08-31349631,3496312024-08-01,,34963,,,,1                                                                                                                                                                                                                                                                                       
7060004040AV008,2024-09-012024-10-31349631,3496312024-09-01,,34963,,,,1                                                                                                                                                                                                                                                                                       
7060004040AV008,2024-11-012024-11-01349631,3496312024-11-01,,34963,,,,1                                                                                                                                                                                                                                                                                       
7060004040AV008,2024-11-022024-12-05349631,3496312024-11-02,,34963,,,,1                                                                                                                                                                                                                                                                                       
7060004040AV008,2024-12-062024-12-07349631,3496312024-12-06,,34963,,,,1                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-07-162024-07-21349691,3496912024-07-16,,34969,,,,1                                                                                                                                                                                                                                                                                       
1700008004AV008,2024-07-222024-12-07349691,3496912024-07-22,,34969,,,,1                                                                                                                                                                                                                                                                                       
0404070600AV008,2024-07-162024-12-07349721,3497212024-07-16,,34972,,,,1                                                                                                                                                                                                                                                                                       
0404070600AV008,2024-07-162024-12-07349821,3498212024-07-16,,34982,,,,1                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-07-162024-07-21349881,3498812024-07-16,,34988,,,,1                                                                                                                                                                                                                                                                                       
0800417000AV008,2024-07-222024-12-07349881,3498812024-07-22,,34988,,,,1                                                                                                                                                                                                                                                                                       
7060004040AV008,2024-07-162024-08-31349931,3499312024-07-16,,34993,,,,1                                                                                                                                                                                                                                                                                       
7060004040AV008,2024-09-012024-12-07349931,3499312024-09-01,,34993,,,,1                                                                                                                                                                                                                                                                                       
