,Unnamed: 0,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
2170,2170,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,EUSKOTREN,08:00,21,Errenteria,1,2,1,1 adulto con niño(s),2,5,1,1,2021,22983.81,2,-2.030344302066018,43.31955279309122,-2.033693,43.256347
1591,1591,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Coche conductor,08:00,23,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,5,1,1,2021,28013.81,4,-1.9902997916133367,43.31256238562503,-2.033693,43.256347
2188,2188,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,23,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,1,2021,24269.22,3,-1.9943503594983103,43.300980357431214,-2.033693,43.256347
1692,1692,Tolosaldea,Donostialdea,Tolosa,Urnieta,RENFE,08:00,22,Urnieta,2,3,1,Otros hogares sin niños,2,5,1,1,2021,23963.06,2,-2.07314472008395,43.138999223711245,-2.033693,43.256347
20,20,Donostialdea,Donostialdea,Usurbil,Donostia/San Sebastian,Coche conductor,08:00,23,Donostia/San Sebastian,1,3,2,2 adultos,1,5,1,1,2021,26650.31,4,-2.06892112528621,43.28789472381623,-2.033693,43.256347
1419,1419,Tolosaldea,Donostialdea,Tolosa,Urnieta,RENFE,08:00,22,Urnieta,2,3,1,Otros hogares sin niños,2,5,1,1,2021,23963.06,2,-2.071920476499135,43.139158570936,-2.033693,43.256347
439,439,Donostialdea,Donostialdea,Lezo,Errenteria,Moto,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,4,1,1,2021,20912.65,1,-1.8908726154493607,43.32450165451197,-2.033693,43.256347
1100,1100,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,08:00,22,Lasarte-Oria,2,3,2,2 adultos con niño(s),2,4,1,1,2021,23001.71,2,-1.9598969662332308,43.31761747173552,-2.033693,43.256347
381,381,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.912086532829571,43.312524796711386,-2.033693,43.256347
2372,2372,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,08:00,23,Irun,2,3,3,2 adultos con niño(s),1,5,1,1,2021,25097.96,3,-1.7976115992679418,43.33513401025224,-2.033693,43.256347
2002,2002,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,3,4,1,2021,9465.695,1,-1.9019153607325296,43.31556651700748,-2.033693,43.256347
538,538,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:10,22,Errenteria,2,3,2,Otros hogares con niños,2,5,1,1,2021,25547.31,4,-1.903873319238777,43.31312493236364,-2.033693,43.256347
1560,1560,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,EUSKOTREN,08:00,22,Errenteria,1,2,1,1 adulto con niño(s),2,5,1,1,2021,21388.620000000003,1,-1.9166614248416007,43.31192609647312,-2.033693,43.256347
1487,1487,Donostialdea,Donostialdea,Pasaia,Oiartzun,Coche conductor,08:00,22,Pasaia,1,2,1,Hogar de una persona,2,5,1,1,2021,26603.66,4,-1.9167092607967675,43.31738557135575,-2.033693,43.256347
83,83,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,08:00,23,Errenteria,2,2,1,Otros hogares con niños,2,4,1,1,2021,19758.6,1,-1.8388358050318088,43.29572366784203,-2.033693,43.256347
1517,1517,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,08:00,22,Pasaia,1,2,2,Hogar de una persona,2,4,1,1,2021,20814.95,1,-1.9681084494608323,43.31774354220525,-2.033693,43.256347
1970,1970,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:30,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,25804.66,3,-1.9867228328084705,43.30166956311763,-2.033693,43.256347
1960,1960,Donostialdea,Donostialdea,Andoain,Donostia/San Sebastian,Coche conductor,08:00,23,Andoain,2,3,1,Otros hogares sin niños,1,4,1,1,2021,24436.16,3,-2.019681695576707,43.21744924545859,-2.033693,43.256347
883,883,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Moto,08:00,22,Donostia/San Sebastian,2,2,3,Otros hogares sin niños,2,3,1,1,2021,19419.975,1,-1.93443589801919,43.3174524517006,-2.033693,43.256347
1861,1861,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,22,Irun,2,3,1,2 adultos con niño(s),1,6,1,1,2021,27085.56,4,-1.818917962242881,43.33413395537719,-2.033693,43.256347
2399,2399,Donostialdea,Donostialdea,Pasaia,Errenteria,Coche conductor,08:00,22,Pasaia,2,2,1,Otros hogares con niños,1,4,1,1,2021,23569.26,3,-1.9171166945824296,43.324504033115446,-2.033693,43.256347
1766,1766,Debagoiena,Donostialdea,Arrasate/Mondragon,Donostia/San Sebastian,Coche conductor,08:00,99,Amurrio,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27611.51,4,-2.488187669296637,43.06617704989982,-2.033693,43.256347
886,886,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,08:00,99,Pasaia,2,2,1,Otros hogares sin niños,1,3,5,1,2021,15041.785,1,-1.9292342122554167,43.32419048271757,-2.033693,43.256347
270,270,Goierri                              ,Donostialdea,Ordizia,Donostia/San Sebastian,RENFE,08:00,22,Donostia/San Sebastian,1,1,1,Hogar de una persona,2,4,1,1,2021,21665.65,1,-2.178838739947812,43.056137252487126,-2.033693,43.256347
1421,1421,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25818.26,3,-1.84203794228172,43.338402771742025,-2.033693,43.256347
1762,1762,Donostialdea,Donostialdea,Hernani,Errenteria,Coche conductor,08:00,22,Errenteria,1,2,1,Hogar de una persona,2,5,1,1,2021,22743.72,2,-1.9814455818665413,43.27091231134177,-2.033693,43.256347
2066,2066,Tolosaldea,Donostialdea,Villabona,Usurbil,Coche conductor,08:00,23,Villabona,2,3,1,Otros hogares con niños,1,3,1,1,2021,21471.335,1,-2.03484439436808,43.177109530112055,-2.033693,43.256347
2269,2269,Urola Kosta       ,Donostialdea,Zarautz,Hernani,Coche pasajero,08:00,22,Villabona,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25243.96,3,-2.1529385091247737,43.28272618768934,-2.033693,43.256347
1614,1614,Tolosaldea,Donostialdea,Tolosa,Donostia/San Sebastian,RENFE,08:00,22,Donostia/San Sebastian,1,2,1,2 adultos,2,6,1,1,2021,26537.96,4,-2.077257490110304,43.13326787982567,-2.033693,43.256347
1283,1283,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25818.26,4,-1.7918275099009924,43.34033843069722,-2.033693,43.256347
1340,1340,Donostialdea,Donostialdea,Lezo,Oiartzun,Coche conductor,08:00,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-1.8972512660459115,43.32225823706834,-2.033693,43.256347
429,429,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.974616178055908,43.29458277756744,-2.033693,43.256347
1190,1190,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,08:00,23,Urnieta,2,2,1,Otros hogares sin niños,1,5,1,1,2021,24086.07,2,-1.9960189788168832,43.24132541071956,-2.033693,43.256347
2280,2280,Donostialdea,Donostialdea,Pasaia,Errenteria,Bicicleta,08:00,22,Errenteria,1,2,2,2 adultos,1,4,1,1,2021,23080.120000000003,2,-1.916730227719583,43.31787276178701,-2.033693,43.256347
2210,2210,Tolosaldea,Donostialdea,Tolosa,Lasarte-Oria,Coche conductor,08:00,23,Lasarte-Oria,2,3,2,Otros hogares con niños,2,5,1,1,2021,23321.06,2,-2.0724062116908755,43.14005496986391,-2.033693,43.256347
458,458,Donostialdea,Donostialdea,Donostia/San Sebastian,Usurbil,Coche conductor,08:00,99,Pasaia,2,2,1,Otros hogares sin niños,1,3,5,1,2021,13446.595,1,-1.9238385599927577,43.31933779992053,-2.033693,43.256347
78,78,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26958.709999999995,4,-1.9746153733357692,43.26613060552187,-2.033693,43.256347
2466,2466,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,3,-1.9845341001265828,43.31545892266445,-2.033693,43.256347
1226,1226,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,08:00,22,Lasarte-Oria,2,2,1,1 adulto con niño(s),2,3,1,1,2021,23316.685,2,-2.027381777336738,43.3133193754605,-2.033693,43.256347
32,32,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,08:00,22,Lasarte-Oria,1,3,2,2 adultos,2,5,1,1,2021,24324.710000000003,3,-1.9490900380016856,43.31661495885432,-2.033693,43.256347
1105,1105,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche pasajero,08:00,22,Errenteria,2,2,1,Otros hogares sin niños,1,3,1,1,2021,18964.025,1,-1.9196232037726864,43.31723584498821,-2.033693,43.256347
990,990,Tolosaldea,Donostialdea,Tolosa,Donostia/San Sebastian,RENFE,08:00,22,Donostia/San Sebastian,1,2,1,2 adultos,2,6,1,1,2021,26537.96,4,-2.077105483974949,43.133578294808274,-2.033693,43.256347
2249,2249,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,08:00,21,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,5,1,1,2021,28611.11,4,-1.981084511711486,43.26839134099422,-2.033693,43.256347
380,380,Donostialdea,Donostialdea,Lezo,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,2,3,2,Otros hogares con niños,1,5,1,1,2021,23303.17,2,-1.8986716251397415,43.32134632961155,-2.033693,43.256347
226,226,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Autobús interurbano,08:00,22,Pasaia,2,3,2,Otros hogares con niños,2,5,1,1,2021,21482.57,1,-1.9142501951787303,43.323608603836064,-2.033693,43.256347
1380,1380,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:00,22,Donostia/San Sebastian,1,2,1,2 adultos,2,3,1,1,2021,21161.745000000003,1,-1.991799239784865,43.30038451176394,-2.033693,43.256347
1897,1897,Debabarrena,Donostialdea,Eibar,Usurbil,Coche conductor,08:00,22,Eibar,2,3,1,Otros hogares sin niños,2,3,1,1,2021,21910.885,1,-2.467257302885588,43.18702623646797,-2.033693,43.256347
715,715,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,08:30,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,4,1,1,2021,20678.5,1,-1.969497699648982,43.31872478640343,-2.033693,43.256347
2376,2376,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche pasajero,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,5,1,1,2021,24100.06,3,-1.8038136297524012,43.33186508887855,-2.033693,43.256347
686,686,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,23437.51,2,-1.9750149914299309,43.2617285135299,-2.033693,43.256347
2137,2137,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,08:00,22,Lasarte-Oria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25859.81,3,-2.0164816808726083,43.26215724416495,-2.033693,43.256347
1530,1530,Bidasoa,Donostialdea,Irun,Lezo,Coche conductor,08:00,21,Lezo,1,2,1,2 adultos,2,3,1,1,2021,19166.125,1,-1.7968112164069263,43.33827248654918,-2.033693,43.256347
305,305,Donostialdea,Donostialdea,Usurbil,Lasarte-Oria,Moto,08:00,99,Lasarte-Oria,2,3,2,Otros hogares con niños,1,6,1,1,2021,23064.520000000004,1,-2.072831435955209,43.26721600910317,-2.033693,43.256347
209,209,Tolosaldea,Donostialdea,Tolosa,Hernani,Coche conductor,08:00,22,Tolosa,2,2,1,2 adultos con niño(s),1,5,1,1,2021,22665.75,2,-2.0723083895730228,43.14007565985755,-2.033693,43.256347
2159,2159,Donostialdea,Donostialdea,Urnieta,Lasarte-Oria,Coche pasajero,08:15,23,Urnieta,1,2,1,2 adultos,2,5,1,2,2021,22774.22,1,-1.9855187248561028,43.22754225386817,-2.033693,43.256347
2076,2076,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),2,5,1,1,2021,25718.91,4,-1.9128989967767165,43.27758430765227,-2.033693,43.256347
2483,2483,Donostialdea,Donostialdea,Urnieta,Andoain,Coche conductor,08:00,22,Andoain,1,2,1,2 adultos,2,4,1,1,2021,23860.06,1,-1.9755678499590477,43.233466283372735,-2.033693,43.256347
1084,1084,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,5,1,1,2021,26243.96,4,-1.9660380566098967,43.29336920937535,-2.033693,43.256347
1952,1952,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,22,Irun,2,2,2,2 adultos con niño(s),2,5,1,1,2021,23379.76,2,-1.8264023381391836,43.32062671787735,-2.033693,43.256347
2171,2171,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),2,5,1,1,2021,25718.91,4,-1.9013570655442065,43.31329729992184,-2.033693,43.256347
1151,1151,Tolosaldea,Donostialdea,Tolosa,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,1,3,1,2 adultos,1,3,1,1,2021,25416.435,3,-2.073993978194843,43.13521618203054,-2.033693,43.256347
1563,1563,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:30,22,Errenteria,2,2,1,Otros hogares sin niños,2,3,1,1,2021,18671.675,1,-1.9042252876633716,43.308352245667606,-2.033693,43.256347
969,969,Donostialdea,Donostialdea,Donostia/San Sebastian,Oiartzun,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,2,5,1,1,2021,26892.91,4,-1.999837139903324,43.29378924898401,-2.033693,43.256347
2400,2400,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,08:00,22,Orio,1,3,1,Hogar de una persona,1,5,1,1,2021,28902.96,4,-2.1272491487853284,43.27627995083792,-2.033693,43.256347
191,191,Debabarrena,Donostialdea,Mutriku,Donostia/San Sebastian,Coche conductor,08:00,22,Mutriku,2,3,1,Otros hogares sin niños,2,5,1,1,2021,26437.11,3,-2.3655082590901992,43.3008784143375,-2.033693,43.256347
1225,1225,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Andando,08:00,22,Pasaia,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26108.009999999995,4,-1.9858102174628027,43.30356834207552,-2.033693,43.256347
1870,1870,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,1,3,1,1,2021,22642.935,1,-1.81633394812162,43.32969697365497,-2.033693,43.256347
2462,2462,Donostialdea,Donostialdea,Donostia/San Sebastian,Lezo,Coche conductor,08:00,99,Donostia/San Sebastian,2,4,2,Otros hogares con niños,1,4,1,1,2021,26787.11,4,-1.9727210875180623,43.32035818818018,-2.033693,43.256347
483,483,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,08:00,22,Usurbil,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25571.56,3,-2.1271734770183417,43.27852062201739,-2.033693,43.256347
2389,2389,Donostialdea,Donostialdea,Errenteria,Pasaia,Coche conductor,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,27437.11,4,-1.8733354900605053,43.271731730285055,-2.033693,43.256347
915,915,Donostialdea,Donostialdea,Donostia/San Sebastian,Andoain,Autobús interurbano,08:00,22,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,6,1,1,2021,27634.26,4,-1.991048566886123,43.31404725284258,-2.033693,43.256347
1475,1475,Donostialdea,Donostialdea,Errenteria,Andoain,Coche conductor,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25227.96,3,-1.8950651808401144,43.30801561603727,-2.033693,43.256347
277,277,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),2,4,1,1,2021,22860.81,1,-1.7960053821520594,43.33975302607247,-2.033693,43.256347
1317,1317,Donostialdea,Donostialdea,Donostia/San Sebastian,Urnieta,Coche conductor,08:00,22,Donostia/San Sebastian,2,2,1,2 adultos con niño(s),1,5,1,1,2021,24223.07,3,-1.976258443279868,43.32256877600118,-2.033693,43.256347
221,221,Donostialdea,Donostialdea,Errenteria,Oiartzun,Moto,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,5,1,1,2021,25069.96,3,-1.891041646139129,43.31056517905438,-2.033693,43.256347
1146,1146,Donostialdea,Donostialdea,Andoain,Usurbil,Coche conductor,08:00,23,Andoain,2,3,1,Otros hogares sin niños,2,4,1,1,2021,25820.86,3,-2.0198280983418733,43.21675349235772,-2.033693,43.256347
571,571,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,5,1,1,2021,26467.209999999995,4,-1.969839993516021,43.32722323226947,-2.033693,43.256347
411,411,Donostialdea,Donostialdea,Andoain,Usurbil,Coche conductor,08:00,23,Andoain,2,3,1,Otros hogares sin niños,2,4,1,1,2021,25820.86,3,-2.0313377986135746,43.20867962979435,-2.033693,43.256347
2288,2288,Donostialdea,Donostialdea,Errenteria,Urnieta,RENFE,08:00,99,Errenteria,2,1,1,Otros hogares sin niños,2,3,1,2,2021,18671.675,1,-1.9071477036405344,43.31639508368127,-2.033693,43.256347
1364,1364,Donostialdea,Donostialdea,Donostia/San Sebastian,Urnieta,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25818.26,3,-1.988855538907312,43.304962843777176,-2.033693,43.256347
2385,2385,Urola Kosta       ,Donostialdea,Zarautz,Andoain,Coche conductor,08:00,22,Andoain,1,2,1,Hogar de una persona,1,5,1,1,2021,24629.120000000003,2,-2.180878351826446,43.28446198129942,-2.033693,43.256347
585,585,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,EUSKOTREN,08:00,22,Lasarte-Oria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25210.86,2,-2.017018927320862,43.26210744984399,-2.033693,43.256347
1220,1220,Donostialdea,Donostialdea,Lezo,Usurbil,Coche conductor,08:00,22,Lezo,2,3,1,Otros hogares con niños,2,5,1,1,2021,23268.26,1,-1.9004812946576923,43.32246027222465,-2.033693,43.256347
1110,1110,Donostialdea,Donostialdea,Urnieta,Lasarte-Oria,Coche conductor,08:00,22,Lasarte-Oria,2,2,2,Otros hogares sin niños,1,4,1,1,2021,24409.86,2,-1.9921284476789456,43.247326631179774,-2.033693,43.256347
2499,2499,Urola Kosta       ,Donostialdea,Zumaia,Donostia/San Sebastian,Autobús interurbano,08:00,22,Zumaia,1,3,1,2 adultos,2,4,1,1,2021,24284.26,3,-2.2550438739642376,43.29422128797575,-2.033693,43.256347
1578,1578,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Autobús interurbano,08:30,22,Pasaia,2,2,3,Otros hogares sin niños,2,5,1,2,2021,26042.209999999995,4,-1.91727926484846,43.31640701077948,-2.033693,43.256347
674,674,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,08:00,23,Errenteria,2,2,2,2 adultos con niño(s),2,4,1,1,2021,21265.62,1,-1.7962373968087952,43.339801569037846,-2.033693,43.256347
1553,1553,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche pasajero,08:45,22,Lasarte-Oria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21897.47,1,-2.007438081824633,43.26329633292509,-2.033693,43.256347
855,855,Donostialdea,Donostialdea,Errenteria,Oiartzun,Moto,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,5,1,1,2021,25069.96,3,-1.903199606505157,43.31116735277927,-2.033693,43.256347
447,447,Donostialdea,Donostialdea,Lezo,Oiartzun,Coche conductor,08:00,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-1.8946365668162344,43.31747143286193,-2.033693,43.256347
2168,2168,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,08:00,22,Irun,1,2,1,Hogar de una persona,2,4,1,1,2021,22280.77,1,-1.794932987674438,43.3395366382108,-2.033693,43.256347
1018,1018,Donostialdea,Donostialdea,Errenteria,Lezo,Moto,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,4,1,1,2021,26210.41,4,-1.895091097974662,43.28431140860122,-2.033693,43.256347
222,222,Donostialdea,Donostialdea,Errenteria,Pasaia,Bicicleta,08:00,22,Errenteria,1,2,2,2 adultos,1,4,1,1,2021,27042.46,4,-1.9017115977292884,43.31346926004731,-2.033693,43.256347
1741,1741,Tolosaldea,Donostialdea,Villabona,Usurbil,Coche conductor,08:00,23,Villabona,2,3,1,Otros hogares con niños,1,3,1,1,2021,21471.335,1,-2.0529567470730266,43.18452685538518,-2.033693,43.256347
2231,2231,Tolosaldea,Donostialdea,Tolosa,Errenteria,Coche conductor,08:00,21,Errenteria,1,3,1,2 adultos,2,6,1,1,2021,23422.51,2,-2.072549989595436,43.1395215124923,-2.033693,43.256347
1644,1644,Donostialdea,Donostialdea,Hernani,Urnieta,Coche pasajero,08:20,22,Hernani,1,2,1,Hogar de una persona,2,5,1,1,2021,21576.5,1,-1.977360865334434,43.26094172033156,-2.033693,43.256347
2079,2079,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,99,Bilbao,2,4,1,2 adultos con niño(s),1,5,1,1,2021,27788.81,4,-1.7822154234293377,43.33406187485643,-2.033693,43.256347
993,993,Donostialdea,Donostialdea,Usurbil,Lezo,Coche pasajero,08:00,22,Lezo,1,2,2,Hogar de una persona,1,4,1,1,2021,24918.51,2,-2.051348729482834,43.27480674766414,-2.033693,43.256347
45,45,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,3,1,1,2021,25010.085,3,-1.7769058378986586,43.33710909592443,-2.033693,43.256347
2195,2195,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Coche conductor,08:00,22,Pasaia,2,2,3,Otros hogares sin niños,1,3,1,1,2021,21792.235,1,-1.952734516822221,43.31915436057964,-2.033693,43.256347
1675,1675,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,08:15,22,Andoain,2,3,1,2 adultos con niño(s),2,4,1,1,2021,23028.01,1,-2.020935093585625,43.27139693186516,-2.033693,43.256347
