,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
120,Debabarrena,Debabarrena,Eibar,Eibar,Andando,11:00,21,Eibar,1,2,1,2 adultos,2,5,1,1,2021,22897.22,2,-2.472510933031569,43.1809552747996,-2.033693,43.256347
121,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche pasajero,15:00,22,Errenteria,1,2,1,2 adultos,2,4,1,1,2021,23692.86,2,-2.005444443560168,43.30888828818421,-2.033693,43.256347
122,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,13:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.9040231489750585,43.30899362047041,-2.033693,43.256347
123,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,18:30,22,Donostia/San Sebastian,1,2,1,2 adultos,2,4,1,1,2021,21510.550000000003,1,-2.0232457080456734,43.26976705753805,-2.033693,43.256347
124,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Autobús interurbano,07:15,22,Zarautz,1,1,1,2 adultos,2,3,1,1,2021,25026.585,3,-2.1743924404031403,43.28282699665935,-2.033693,43.256347
125,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,08:30,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,3,1,1,2021,24120.435,2,-1.9738972595698974,43.31569528387664,-2.033693,43.256347
126,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,EUSKOTREN,15:35,22,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,2,5,1,2,2021,22930.57,2,-1.984284621341853,43.32326305115708,-2.033693,43.256347
127,Goierri                              ,Goierri                              ,Beasain,Beasain,Andando,05:20,22,Beasain,1,1,1,Hogar de una persona,2,6,1,2,2021,22589.22,1,-2.1910015563947063,43.04944049030783,-2.033693,43.256347
128,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,11:20,23,Donostia/San Sebastian,1,1,2,Hogar de una persona,2,5,1,1,2021,22156.6,1,-1.9917158580879497,43.32299247476994,-2.033693,43.256347
129,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,14:00,99,Lezo,2,3,1,Otros hogares con niños,2,5,1,1,2021,25635.41,3,-2.4953035449001058,43.06631149152669,-2.033693,43.256347
130,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,16:00,23,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,4,1,1,2021,23609.11,2,-1.9903023933214492,43.31023931311146,-2.033693,43.256347
131,Donostialdea,Urola Kosta       ,Pasaia,Zarautz,Coche conductor,14:30,22,Zarautz,2,3,2,Otros hogares con niños,2,4,1,1,2021,20409.4,1,-1.9155382533811467,43.318017244763176,-2.033693,43.256347
132,Debabarrena,Debabarrena,Eibar,Eibar,Andando,08:45,22,Eibar,1,2,1,Hogar de una persona,2,6,1,1,2021,23886.21,2,-2.481635336086982,43.18521312949872,-2.033693,43.256347
133,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:30,22,Donostia/San Sebastian,2,2,1,Otros hogares con niños,2,3,1,1,2021,21753.285,1,-1.919437670175219,43.317382233683055,-2.033693,43.256347
134,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche pasajero,07:00,22,Hondarribia,2,2,1,Otros hogares sin niños,1,4,1,2,2021,23396.97,2,-1.8076919967014968,43.35591984434166,-2.033693,43.256347
135,Goierri                              ,Goierri                              ,Beasain,Urretxu,Coche conductor,21:00,23,Urretxu,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27867.61,4,-2.206165225896925,43.04747090401436,-2.033693,43.256347
136,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,17:30,22,Donostia/San Sebastian,1,2,1,1 adulto con niño(s),2,5,1,1,2021,22136.92,1,-1.9218425982930731,43.31245852559952,-2.033693,43.256347
137,Tolosaldea,Tolosaldea,Tolosa,Tolosa,Bicicleta,09:30,22,Tolosa,2,2,1,2 adultos con niño(s),2,5,1,2,2021,26245.31,3,-2.0779876476390435,43.13597583870593,-2.033693,43.256347
138,Debabarrena,Debabarrena,Elgoibar,Elgoibar,Andando,08:45,21,Elgoibar,2,2,1,2 adultos con niño(s),2,5,1,1,2021,23753.76,2,-2.405472083651783,43.2192607629206,-2.033693,43.256347
139,Bidasoa,Bidasoa,Irun,Irun,Andando,14:00,22,Irun,2,2,1,2 adultos con niño(s),2,4,1,2,2021,21293.62,1,-1.8011583269493958,43.33158483777986,-2.033693,43.256347
140,Urola Kosta       ,Urola Kosta       ,Zarautz,Zumaia,Coche conductor,07:10,22,Zarautz,2,2,1,2 adultos con niño(s),1,4,1,1,2021,24494.06,2,-2.176145425365141,43.28461321966124,-2.033693,43.256347
141,Goierri                              ,Goierri                              ,Beasain,Beasain,Andando,06:30,22,Beasain,2,4,2,2 adultos con niño(s),1,5,1,1,2021,28043.91,4,-2.228959052160685,43.06044466461188,-2.033693,43.256347
142,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,15:30,23,Donostia/San Sebastian,2,2,3,Otros hogares con niños,2,6,1,2,2021,21571.97,1,-1.9881553877472076,43.30445484757556,-2.033693,43.256347
143,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,14:30,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),1,5,1,1,2021,25818.26,3,-1.9883488079023521,43.30590143049501,-2.033693,43.256347
144,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Moto,15:00,22,Errenteria,1,2,3,2 adultos,2,3,1,1,2021,24375.785,3,-1.9800571660272244,43.31663434306614,-2.033693,43.256347
145,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,22:30,99,Donostia/San Sebastian,2,3,2,2 adultos con niño(s),2,4,1,1,2021,23609.11,2,-1.966825296388947,43.32604059152046,-2.033693,43.256347
146,Donostialdea,Bidasoa,Lezo,Irun,Coche conductor,18:45,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-1.898124356301174,43.32316505805987,-2.033693,43.256347
147,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,08:00,22,Irun,2,3,1,2 adultos con niño(s),2,5,1,1,2021,21784.57,1,-1.7890125414212157,43.333946559703264,-2.033693,43.256347
148,Donostialdea,Donostialdea,Oiartzun,Oiartzun,Coche conductor,13:30,23,Oiartzun,2,3,1,2 adultos con niño(s),1,5,1,1,2021,23866.07,3,-1.8785646460209549,43.29179119849628,-2.033693,43.256347
149,Bidasoa,Bidasoa,Irun,Hondarribia,Bicicleta,07:30,23,Irun,2,1,1,Otros hogares con niños,1,4,1,2,2021,23699.66,2,-1.8043051718365055,43.335910513053015,-2.033693,43.256347
150,Donostialdea,Bidasoa,Errenteria,Irun,EUSKOTREN,09:30,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,4,-1.9034393378087089,43.31286643536137,-2.033693,43.256347
151,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,07:00,22,Donostia/San Sebastian,1,1,1,2 adultos,1,4,1,2,2021,22493.0,1,-1.9383468194224538,43.32308482342078,-2.033693,43.256347
152,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,19:00,22,Errenteria,2,2,2,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.932270634713102,43.32004828152441,-2.033693,43.256347
153,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,09:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,4,1,1,2021,22013.92,1,-1.9696324025468028,43.31737620713425,-2.033693,43.256347
154,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,14:00,22,Donostia/San Sebastian,1,1,1,2 adultos,2,4,1,2,2021,24441.16,3,-2.000318293573377,43.30535581131851,-2.033693,43.256347
155,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Autobús interurbano,22:40,22,Lasarte-Oria,2,1,1,Otros hogares sin niños,1,4,1,2,2021,24409.86,3,-1.9627288232442395,43.292288951135056,-2.033693,43.256347
156,Bidasoa,Bidasoa,Hondarribia,Hondarribia,Coche conductor,15:30,22,Hondarribia,2,3,2,2 adultos con niño(s),1,5,1,1,2021,28160.31,4,-1.798245774559224,43.370701423306556,-2.033693,43.256347
157,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,12:30,21,Donostia/San Sebastian,1,2,1,2 adultos,2,4,1,1,2021,24441.16,3,-2.020852683630969,43.287616478946326,-2.033693,43.256347
158,Donostialdea,Donostialdea,Oiartzun,Oiartzun,Bicicleta,16:00,22,Oiartzun,2,2,1,Otros hogares con niños,2,5,1,1,2021,21976.27,2,-1.8561864315047014,43.264882070033345,-2.033693,43.256347
159,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,21:00,22,Donostia/San Sebastian,1,2,1,Hogar de una persona,2,5,1,1,2021,22156.6,1,-1.9334404615664165,43.31583055065435,-2.033693,43.256347
160,Donostialdea,Debagoiena,Usurbil,Bergara,Coche conductor,06:00,22,Usurbil,2,4,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,3,-2.058065875579039,43.28336100746825,-2.033693,43.256347
161,Bidasoa,Urola Kosta       ,Irun,Zarautz,Coche conductor,07:00,22,Irun,1,2,1,Hogar de una persona,1,4,1,1,2021,23263.22,2,-1.7983251078920608,43.34104334467385,-2.033693,43.256347
162,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,17:00,99,Errenteria,2,1,1,Otros hogares sin niños,1,4,1,2,2021,21338.35,1,-1.9543830023004936,43.29363144666897,-2.033693,43.256347
163,Donostialdea,Donostialdea,Errenteria,Errenteria,Autobús urbano,11:15,22,Errenteria,2,3,1,Otros hogares sin niños,2,5,1,1,2021,20846.85,1,-1.904124683494881,43.312110758065366,-2.033693,43.256347
164,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,17:30,22,Donostia/San Sebastian,1,1,1,2 adultos,2,5,1,1,2021,23336.92,2,-1.9513879251678543,43.311788014973196,-2.033693,43.256347
165,Donostialdea,Donostialdea,Usurbil,Lezo,Coche pasajero,13:45,22,Lezo,1,2,2,Hogar de una persona,1,4,1,1,2021,24918.51,2,-2.071693488553073,43.267367267488815,-2.033693,43.256347
166,Debagoiena,Debagoiena,Aretxabaleta,Aretxabaleta,Andando,13:30,22,Aretxabaleta,1,2,1,2 adultos,2,5,1,1,2021,27095.06,3,-2.5036816939530966,43.03619926146233,-2.033693,43.256347
167,Urola Kosta       ,Urola Kosta       ,Zumaia,Zumaia,Coche conductor,20:00,22,Zumaia,2,2,1,2 adultos con niño(s),1,5,1,1,2021,22730.75,1,-2.254669335739043,43.29301724308226,-2.033693,43.256347
168,Debagoiena,Debagoiena,Arrasate/Mondragon,Arrasate/Mondragon,Andando,22:00,22,Arrasate/Mondragon,2,3,1,2 adultos con niño(s),1,5,1,1,2021,23806.37,2,-2.4924138709735475,43.0636776697737,-2.033693,43.256347
169,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Donostia/San Sebastian,1,2,1,Hogar de una persona,1,5,1,1,2021,25210.22,3,-1.9802258933136088,43.316381016187634,-2.033693,43.256347
170,Goierri                              ,Goierri                              ,Urretxu,Legazpi,Coche conductor,14:45,22,Urretxu,1,2,1,1 adulto con niño(s),2,5,1,1,2021,23414.31,1,-2.3143313097529243,43.09253262623226,-2.033693,43.256347
171,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,20:00,22,Donostia/San Sebastian,1,2,2,Hogar de una persona,1,6,1,1,2021,28793.01,4,-1.98223497111556,43.32468088658133,-2.033693,43.256347
172,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:45,23,Errenteria,2,2,1,Otros hogares con niños,2,4,1,1,2021,19758.6,1,-1.9039519557537141,43.315245679977906,-2.033693,43.256347
173,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,09:30,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),1,5,1,1,2021,25818.26,3,-1.9851574444490547,43.3223774907731,-2.033693,43.256347
174,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,08:45,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,1,4,1,1,2021,24419.96,3,-1.9679085923702384,43.32320648001526,-2.033693,43.256347
175,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,08:30,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),2,4,1,1,2021,25976.26,3,-1.9574488798440728,43.31759133316486,-2.033693,43.256347
176,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,EUSKOTREN,08:35,23,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,2,5,1,2,2021,22930.57,2,-1.9729407203929836,43.30582488702226,-2.033693,43.256347
177,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,07:25,22,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,2,4,1,1,2021,24034.81,2,-1.9763077868704975,43.303582965349534,-2.033693,43.256347
178,Donostialdea,Bidasoa,Donostia/San Sebastian,Hondarribia,Coche conductor,15:00,99,Hondarribia,3,4,1,Otros hogares con niños,2,5,1,1,2021,26270.51,4,-1.9797495128712643,43.319355098156585,-2.033693,43.256347
179,Donostialdea,Donostialdea,Errenteria,Errenteria,Andando,07:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,4,-1.8956374651477248,43.31147601665509,-2.033693,43.256347
180,Bidasoa,Bidasoa,Irun,Irun,Andando,08:30,22,Irun,2,2,1,1 adulto con niño(s),2,5,1,1,2021,20081.2,1,-1.787032257428256,43.33738647038411,-2.033693,43.256347
181,Urola Kosta       ,Urola Kosta       ,Zarautz,Zarautz,Andando,13:00,22,Zarautz,2,2,1,Otros hogares sin niños,2,4,1,1,2021,21006.7,1,-2.167153669201912,43.282360700425734,-2.033693,43.256347
182,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,07:45,22,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,1,4,1,1,2021,23422.07,2,-1.9819651426744131,43.31489362373196,-2.033693,43.256347
183,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,21:00,22,Usurbil,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25571.56,3,-2.1263794125030953,43.27721937277541,-2.033693,43.256347
184,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,15:30,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,2,6,1,2,2021,26131.61,4,-1.956335086485076,43.29383861606008,-2.033693,43.256347
185,Donostialdea,Debagoiena,Donostia/San Sebastian,Oñati,Coche conductor,08:30,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,23422.07,2,-1.9510496610877497,43.321008154616976,-2.033693,43.256347
186,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,07:30,22,Errenteria,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27437.11,4,-1.8782234398327846,43.26494244652202,-2.033693,43.256347
187,Donostialdea,Urola Kosta       ,Pasaia,Zarautz,Coche conductor,14:30,22,Zarautz,2,3,2,Otros hogares con niños,2,4,1,1,2021,20409.4,1,-1.9294732314938203,43.32560211663342,-2.033693,43.256347
188,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,15:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,5,1,1,2021,28185.41,4,-1.9817732043831562,43.32157317753195,-2.033693,43.256347
189,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,17:00,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,3,3,1,2021,18229.935,1,-1.9777972047916295,43.30319474524414,-2.033693,43.256347
190,Donostialdea,Bidasoa,Usurbil,Irun,Coche conductor,17:30,22,Irun,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-2.044186745857357,43.275736651587906,-2.033693,43.256347
191,Urola Kosta       ,Debabarrena,Azpeitia,Eibar,Coche conductor,16:00,22,Eibar,2,3,1,Otros hogares con niños,2,4,1,1,2021,20067.2,1,-2.261829969607705,43.18624348164727,-2.033693,43.256347
192,Donostialdea,Donostialdea,Andoain,Errenteria,Coche conductor,14:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,4,1,1,2021,22860.81,1,-2.020921297106678,43.22093675464933,-2.033693,43.256347
193,Debabarrena,Debabarrena,Elgoibar,Elgoibar,Andando,07:00,22,Elgoibar,1,2,1,2 adultos,2,6,1,1,2021,23824.51,2,-2.411492831028997,43.21611143970111,-2.033693,43.256347
194,Goierri                              ,Goierri                              ,Legazpi,Legazpi,Andando,14:50,22,Legazpi,2,4,2,Otros hogares sin niños,1,6,1,1,2021,27819.86,4,-2.3273580937826903,43.05226057906521,-2.033693,43.256347
195,Debabarrena,Donostialdea,Elgoibar,Hernani,Coche conductor,16:30,22,Hernani,2,2,1,2 adultos con niño(s),1,5,1,1,2021,22307.55,1,-2.4128311515700887,43.21727504488284,-2.033693,43.256347
196,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,22:00,22,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,6,1,1,2021,27634.26,4,-1.9890238268624698,43.31361457302347,-2.033693,43.256347
197,Donostialdea,Debagoiena,Donostia/San Sebastian,Oñati,Coche conductor,08:30,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,23422.07,2,-1.9842053340202284,43.32289103221923,-2.033693,43.256347
198,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.449680859272857,43.01454413314603,-2.033693,43.256347
199,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,10:00,23,Donostia/San Sebastian,2,2,3,Otros hogares con niños,2,6,1,2,2021,23167.16,2,-1.9529743561172135,43.2944928209106,-2.033693,43.256347
200,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,22:30,23,Donostia/San Sebastian,2,1,1,2 adultos con niño(s),2,4,4,1,2021,10270.45,1,-1.986892220568775,43.301562071303,-2.033693,43.256347
201,Donostialdea,Goierri                              ,Lasarte-Oria,Beasain,Coche conductor,16:15,99,Beasain,2,3,1,2 adultos con niño(s),2,5,1,1,2021,22363.37,1,-2.0199747455105728,43.26795059727293,-2.033693,43.256347
202,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,14:00,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,1,6,1,1,2021,25267.11,3,-1.9729297104169896,43.32508533900718,-2.033693,43.256347
203,Debabarrena,Donostialdea,Eibar,Usurbil,Coche conductor,12:00,22,Eibar,2,3,1,Otros hogares sin niños,2,3,1,1,2021,21910.885,1,-2.4726813796666582,43.18130858691946,-2.033693,43.256347
204,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,13:30,22,Orio,2,4,1,Otros hogares sin niños,1,4,1,1,2021,27114.81,3,-2.127123722039103,43.27654077140172,-2.033693,43.256347
205,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Andando,15:00,22,Pasaia,2,3,1,2 adultos con niño(s),1,4,1,1,2021,23740.86,3,-1.9171166945824296,43.324504033115446,-2.033693,43.256347
206,Urola Kosta       ,Urola Kosta       ,Azkoitia,Zumaia,Coche conductor,05:25,22,Azkoitia,2,3,1,2 adultos con niño(s),2,5,1,1,2021,26141.009999999995,4,-2.308133458973573,43.179198427950595,-2.033693,43.256347
207,Bidasoa,Bidasoa,Irun,Irun,Autobús urbano,11:00,23,Irun,2,2,2,Otros hogares con niños,2,3,5,2,2021,16649.684999999998,1,-1.7873987274296883,43.33506610904446,-2.033693,43.256347
208,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,05:30,23,Donostia/San Sebastian,2,2,2,Otros hogares con niños,1,5,1,1,2021,25646.66,3,-2.02430480053376,43.31229591318875,-2.033693,43.256347
209,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,07:15,22,Errenteria,1,2,1,Hogar de una persona,1,6,1,1,2021,24082.370000000003,3,-1.907209538454266,43.31710636564493,-2.033693,43.256347
210,Bidasoa,Bidasoa,Hondarribia,Hondarribia,Coche conductor,08:30,99,Hondarribia,2,2,1,2 adultos con niño(s),1,5,1,1,2021,28160.31,4,-1.8033401512251832,43.374857912096445,-2.033693,43.256347
211,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,20:00,22,Donostia/San Sebastian,1,2,2,2 adultos,1,6,1,1,2021,23340.15,2,-1.9908664000562595,43.313606145422256,-2.033693,43.256347
212,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,16:00,22,Errenteria,1,2,1,Hogar de una persona,2,5,1,1,2021,26706.06,4,-1.7883343280192674,43.34243446024942,-2.033693,43.256347
213,Debagoiena,Debagoiena,Arrasate/Mondragon,Arrasate/Mondragon,Coche conductor,08:45,23,Arrasate/Mondragon,2,3,1,2 adultos con niño(s),2,5,1,1,2021,26050.509999999995,3,-2.494905827579096,43.08673211046322,-2.033693,43.256347
214,Donostialdea,Urola Kosta       ,Usurbil,Orio,Coche conductor,21:00,22,Orio,2,4,1,Otros hogares sin niños,1,4,1,1,2021,27114.81,4,-2.0332199132366555,43.27246126141884,-2.033693,43.256347
215,Donostialdea,Donostialdea,Lezo,Errenteria,Coche conductor,07:45,22,Lezo,1,2,1,2 adultos,2,3,1,1,2021,20501.545,1,-1.902241114089776,43.31754733501057,-2.033693,43.256347
216,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,07:00,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,5,1,1,2021,21595.15,1,-1.9450262705429753,43.315992365911704,-2.033693,43.256347
